09.04.2026                                                                                                 Salida dinámica de lista                                                                                                                                                       1


	Objeto	Tipo objeto	Denomin.	Clase	Status	ESPECIE	Clase	Tipo de madera	Familia	Calidad	Terminación	Estado Humedad	Grado	Espesor Comercial	Ancho comercial	Largo Comercial	Espesor Nominal	Ancho Nominal	Largo Nominal	Espesor	  Ancho	    Largo

	1204168	Mat	PPCMC1CRGVESD 0x0x0	PM_ASERRADERO2	1	P	P	C	MC	1C	RG	VE	SD
	1204169	Mat	PPCMC2CRGVESD 0x0x0	PM_ASERRADERO2	1	P	P	C	MC	2C	RG	VE	SD
	1521108	Mat	PTCMASTRGSEG1 1 1/4x8x16 110	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/4	8	16	         31,750	      203,200	    4.876,800	 31,000	195,000	4.880,000
	1521109	Mat	PTCMAAERGSEEX 1 1/4x8x8 110	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/4	8	8	         31,750	      203,200	    2.438,400	 31,000	195,000	2.440,000
	1521110	Mat	PTCMAAERGSEEX 2/3x8x14 195	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	2/3	8	14	         17,780	      203,200	    4.267,200	 17,000	195,000	4.270,000
	1521111	Mat	PTCMAAERGSEEX 2/3x8x16 195	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	2/3	8	16	         17,780	      203,200	    4.876,800	 17,000	195,000	4.880,000
	1521120	Mat	PTCMAAERGSEEX 1 1/4x8x10 110	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/4	8	10	         31,750	      203,200	    3.048,000	 31,000	195,000	3.050,000
	1521121	Mat	PTCMAAERGSEEX 1 1/4x8x12 110	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/4	8	12	         31,750	      203,200	    3.657,600	 31,000	195,000	3.660,000
	1521122	Mat	PTCMAAERGSEEX 1 1/4x8x14 110	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/4	8	14	         31,750	      203,200	    4.267,200	 31,000	195,000	4.270,000
	1521123	Mat	PTCMAAERGSEEX 1 1/4x8x16 110	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/4	8	16	         31,750	      203,200	    4.876,800	 31,000	195,000	4.880,000
	1521130	Mat	PTCMASTRGSEG1 1 1/2x4x8 228	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	8	         38,100	      101,600	    2.438,400	 36,000	 86,000	2.440,000
	1521131	Mat	PTCMASTRGSEG1 1 1/2x4x10 228	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	10	         38,100	      101,600	    3.048,000	 36,000	 86,000	3.050,000
	1521132	Mat	PTCMASTRGSEG1 1 1/2x4x12 228	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	12	         38,100	      101,600	    3.657,600	 36,000	 86,000	3.660,000
	1521133	Mat	PTCMASTRGSEG1 1 1/2x4x14 228	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	14	         38,100	      101,600	    4.267,200	 36,000	 86,000	4.270,000
	1521134	Mat	PTCMASTRGSEG1 1 1/2x4x16 228	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	16	         38,100	      101,600	    4.876,800	 36,000	 86,000	4.880,000
	1521135	Mat	PTCMAAERGSEEX 1 1/2x4x8 228	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	8	         38,100	      101,600	    2.438,400	 36,000	 86,000	2.440,000
	1521136	Mat	PTCMAAERGSEEX 1 1/2x4x10 228	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	10	         38,100	      101,600	    3.048,000	 36,000	 86,000	3.050,000
	1521137	Mat	PTCMAAERGSEEX 1 1/2x4x12 228	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	12	         38,100	      101,600	    3.657,600	 36,000	 86,000	3.660,000
	1521138	Mat	PTCMAAERGSEEX 1 1/2x4x14 228	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	14	         38,100	      101,600	    4.267,200	 36,000	 86,000	4.270,000
	1521139	Mat	PTCMAAERGSEEX 1 1/2x4x16 228	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	16	         38,100	      101,600	    4.876,800	 36,000	 86,000	4.880,000
	1521140	Mat	PTCMASTRGSEG1 1 1/2x4x8 209	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	8	         38,100	      101,600	    2.438,400	 36,000	100,000	2.440,000
	1521141	Mat	PTCMASTRGSEG1 1 1/2x4x10 209	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	10	         38,100	      101,600	    3.048,000	 36,000	100,000	3.050,000
	1521142	Mat	PTCMASTRGSEG1 1 1/2x4x12 209	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	12	         38,100	      101,600	    3.657,600	 36,000	100,000	3.660,000
	1521143	Mat	PTCMASTRGSEG1 1 1/2x4x14 209	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	14	         38,100	      101,600	    4.267,200	 36,000	100,000	4.270,000
	1521144	Mat	PTCMASTRGSEG1 1 1/2x4x16 209	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	4	16	         38,100	      101,600	    4.876,800	 36,000	100,000	4.880,000
	1521147	Mat	PTCMAAERGSEEX 1 1/2x4x8 209	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	8	         38,100	      101,600	    2.438,400	 36,000	100,000	2.440,000
	1521148	Mat	PTCMAAERGSEEX 1 1/2x4x10 209	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	10	         38,100	      101,600	    3.048,000	 36,000	100,000	3.050,000
	1521149	Mat	PTCMAAERGSEEX 1 1/2x4x12 209	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	12	         38,100	      101,600	    3.657,600	 36,000	100,000	3.660,000
	1521150	Mat	PTCMAAERGSEEX 1 1/2x4x14 209	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	14	         38,100	      101,600	    4.267,200	 36,000	100,000	4.270,000
	1521151	Mat	PTCMAAERGSEEX 1 1/2x4x16 209	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	4	16	         38,100	      101,600	    4.876,800	 36,000	100,000	4.880,000
	1521170	Mat	PTLMUCORGSEG1 25x145x3050 294	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	1	6	10	         25,400	      152,400	    3.048,000	 25,000	145,000	3.050,000
	1521181	Mat	PTCMASTRGSEG1 3 1/2x5x8 64	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3 1/2	5	8	         88,900	      127,000	    2.438,400	 86,000	125,000	2.440,000
	1521182	Mat	PTCMASTRGSEG1 3 1/2x5x10 64	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3 1/2	5	10	         88,900	      127,000	    3.048,000	 86,000	125,000	3.050,000
	1521183	Mat	PTCMASTRGSEG1 3 1/2x5x12 64	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3 1/2	5	12	         88,900	      127,000	    3.657,600	 86,000	125,000	3.660,000
	1521184	Mat	PTCMASTRGSEG1 3 1/2x5x14 64	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3 1/2	5	14	         88,900	      127,000	    4.267,200	 86,000	125,000	4.270,000
	1521185	Mat	PTCMASTRGSEG1 3 1/2x5x16 64	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3 1/2	5	16	         88,900	      127,000	    4.876,800	 86,000	125,000	4.880,000
	1521186	Mat	PTCMAAERGSEEX 3 1/2x5x8 64	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3 1/2	5	8	         88,900	      127,000	    2.438,400	 86,000	125,000	2.440,000
	1521187	Mat	PTCMAAERGSEEX 3 1/2x5x10 64	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3 1/2	5	10	         88,900	      127,000	    3.048,000	 86,000	125,000	3.050,000
	1521188	Mat	PTCMAAERGSEEX 3 1/2x5x12 64	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3 1/2	5	12	         88,900	      127,000	    3.657,600	 86,000	125,000	3.660,000
	1521189	Mat	PTCMAAERGSEEX 3 1/2x5x14 64	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3 1/2	5	14	         88,900	      127,000	    4.267,200	 86,000	125,000	4.270,000
	1521190	Mat	PTCMAAERGSEEX 3 1/2x5x16 64	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3 1/2	5	16	         88,900	      127,000	    4.876,800	 86,000	125,000	4.880,000
	1521192	Mat	PTLMUCORGSEG1 22x86x2745 372	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	1	4	9	         25,400	      101,600	    2.743,200	 22,000	 86,000	2.745,000
	1521193	Mat	PTLMUCORGSEG1 22x86x3050 372	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	1	4	10	         25,400	      101,600	    3.048,000	 22,000	 86,000	3.050,000
	1521194	Mat	PTLMUCORGSEG1 28x86x2745 288	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	1	4	9	         25,400	      101,600	    2.743,200	 28,000	 86,000	2.745,000
	1521195	Mat	PTLMUCORGSEG1 28x86x3050 288	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	1	4	10	         25,400	      101,600	    3.048,000	 28,000	 86,000	3.050,000
	1521200	Mat	PTLMUCORGSEG1 36x100x4575 190	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1 1/2	4	15	         38,100	      101,600	    4.572,000	 36,000	100,000	4.575,000
	1521202	Mat	PTLMUCORGSEG1 22x100x2135 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	7	         25,400	      101,600	    2.133,600	 22,000	100,000	2.135,000
	1521203	Mat	PTLMUCORGSEG1 22x100x2440 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	8	         25,400	      101,600	    2.438,400	 22,000	100,000	2.440,000
	1521204	Mat	PTLMUCORGSEG1 22x100x2745 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	9	         25,400	      101,600	    2.743,200	 22,000	100,000	2.745,000
	1521206	Mat	PTLMUCORGSEG1 22x100x3050 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	10	         25,400	      101,600	    3.048,000	 22,000	100,000	3.050,000
	1521207	Mat	PTLMUCORGSEG1 22x100x3355 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	11	         25,400	      101,600	    3.352,800	 22,000	100,000	3.355,000
	1521208	Mat	PTLMUCORGSEG1 22x100x3660 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	12	         25,400	      101,600	    3.657,600	 22,000	100,000	3.660,000
	1521209	Mat	PTLMUCORGSEG1 22x100x3965 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	13	         25,400	      101,600	    3.962,400	 22,000	100,000	3.965,000
	1521210	Mat	PTLMUCORGSEG1 22x100x4270 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	14	         25,400	      101,600	    4.267,200	 22,000	100,000	4.270,000
	1521211	Mat	PTLMUCORGSEG1 22x100x4575 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	15	         25,400	      101,600	    4.572,000	 22,000	100,000	4.575,000
	1521212	Mat	PTLMUCORGSEG1 22x100x4880 310	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	16	         25,400	      101,600	    4.876,800	 22,000	100,000	4.880,000
	1521215	Mat	PTLMUCORGSEG1 25x100x2135 270	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	7	         25,400	      101,600	    2.133,600	 25,000	100,000	2.135,000
	1521216	Mat	PTLMUCORGSEG1 25x100x2745 270	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	9	         25,400	      101,600	    2.743,200	 25,000	100,000	2.745,000
	1521217	Mat	PTLMUCORGSEG1 25x100x3050 270	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	1	4	10	         25,400	      101,600	    3.048,000	 25,000	100,000	3.050,000
	1521218	Mat	PTLMUMERGSEEX 25x100x3050 270	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	10	         25,400	      101,600	    3.048,000	 25,000	100,000	3.050,000
	1521219	Mat	PTLMUMERGSEEX 25x100x3355 270	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	11	         25,400	      101,600	    3.352,800	 25,000	100,000	3.355,000
	1521220	Mat	PTLMUMERGSEEX 25x100x3660 270	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	12	         25,400	      101,600	    3.657,600	 25,000	100,000	3.660,000
	1521221	Mat	PTLMUMERGSEEX 25x100x3965 270	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	13	         25,400	      101,600	    3.962,400	 25,000	100,000	3.965,000
	1521222	Mat	PTLMUMERGSEEX 25x100x4270 270	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	14	         25,400	      101,600	    4.267,200	 25,000	100,000	4.270,000
	1521223	Mat	PTLMUMERGSEEX 25x100x4575 270	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	15	         25,400	      101,600	    4.572,000	 25,000	100,000	4.575,000
	1521224	Mat	PTLMUMERGSEEX 25x100x4880 270	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	16	         25,400	      101,600	    4.876,800	 25,000	100,000	4.880,000
	1521228	Mat	PTLMUCORGSEG1 48x100x3355 140	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	2	4	11	         50,800	      101,600	    3.352,800	 48,000	100,000	3.355,000
	1521229	Mat	PTLMUCORGSEG1 48x100x3660 140	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	2	4	12	         50,800	      101,600	    3.657,600	 48,000	100,000	3.660,000
	1521230	Mat	PTLMUCORGSEG1 44x100x2135 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	7	         50,800	      101,600	    2.133,600	 44,000	100,000	2.135,000
	1521231	Mat	PTLMUCORGSEG1 44x100x2440 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	8	         50,800	      101,600	    2.438,400	 44,000	100,000	2.440,000
	1521232	Mat	PTLMUCORGSEG1 44x100x2745 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	9	         50,800	      101,600	    2.743,200	 44,000	100,000	2.745,000
	1521233	Mat	PTLMUCORGSEG1 44x100x3050 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	10	         50,800	      101,600	    3.048,000	 44,000	100,000	3.050,000
	1521234	Mat	PTLMUCORGSEG1 44x100x3355 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	11	         50,800	      101,600	    3.352,800	 44,000	100,000	3.355,000
	1521235	Mat	PTLMUCORGSEG1 44x100x3660 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	12	         50,800	      101,600	    3.657,600	 44,000	100,000	3.660,000
	1521236	Mat	PTLMUCORGSEG1 44x100x3965 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	13	         50,800	      101,600	    3.962,400	 44,000	100,000	3.965,000
	1521237	Mat	PTLMUCORGSEG1 44x100x4270 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	14	         50,800	      101,600	    4.267,200	 44,000	100,000	4.270,000
	1521238	Mat	PTLMUCORGSEG1 44x100x4575 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	15	         50,800	      101,600	    4.572,000	 44,000	100,000	4.575,000
	1521239	Mat	PTLMUCORGSEG1 44x100x4880 160	PM_ASERRADERO2	1	P	T	L	MU	CO	RG	SE	G1	2	4	16	         50,800	      101,600	    4.876,800	 44,000	100,000	4.880,000
	1521240	Mat	PTLMUMERGSEEX 44x100x2135 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	7	         50,800	      101,600	    2.133,600	 44,000	100,000	2.135,000
	1521241	Mat	PTLMUMERGSEEX 44x100x2440 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	8	         50,800	      101,600	    2.438,400	 44,000	100,000	2.440,000
	1521242	Mat	PTLMUMERGSEEX 44x100x2745 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	9	         50,800	      101,600	    2.743,200	 44,000	100,000	2.745,000
	1521243	Mat	PTLMUMERGSEEX 44x100x3050 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	10	         50,800	      101,600	    3.048,000	 44,000	100,000	3.050,000
	1521244	Mat	PTLMUMERGSEEX 44x100x3355 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	11	         50,800	      101,600	    3.352,800	 44,000	100,000	3.355,000
	1521245	Mat	PTLMUMERGSEEX 44x100x3660 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	12	         50,800	      101,600	    3.657,600	 44,000	100,000	3.660,000
	1521246	Mat	PTLMUMERGSEEX 44x100x3965 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	13	         50,800	      101,600	    3.962,400	 44,000	100,000	3.965,000
	1521247	Mat	PTLMUMERGSEEX 44x100x4270 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	14	         50,800	      101,600	    4.267,200	 44,000	100,000	4.270,000
	1521248	Mat	PTLMUMERGSEEX 44x100x4575 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	15	         50,800	      101,600	    4.572,000	 44,000	100,000	4.575,000
	1521249	Mat	PTLMUMERGSEEX 44x100x4880 160	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	16	         50,800	      101,600	    4.876,800	 44,000	100,000	4.880,000
	1521252	Mat	PTLMUCORGSEG1 28x100x2135 240	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	1	4	7	         25,400	      101,600	    2.133,600	 28,000	100,000	2.135,000
	1521253	Mat	PTLMUCORGSEG1 28x100x4575 240	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	1	4	15	         25,400	      101,600	    4.572,000	 28,000	100,000	4.575,000
	1521254	Mat	PTLMUCORGSEG1 28x100x4880 240	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	1	4	16	         25,400	      101,600	    4.876,800	 28,000	100,000	4.880,000
	1521255	Mat	PTLMUMERGSEEX 28x100x2135 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	7	         25,400	      101,600	    2.133,600	 28,000	100,000	2.135,000
	1521256	Mat	PTLMUMERGSEEX 28x100x2440 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	8	         25,400	      101,600	    2.438,400	 28,000	100,000	2.440,000
	1521257	Mat	PTLMUMERGSEEX 28x100x3050 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	10	         25,400	      101,600	    3.048,000	 28,000	100,000	3.050,000
	1521258	Mat	PTLMUMERGSEEX 28x100x3355 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	11	         25,400	      101,600	    3.352,800	 28,000	100,000	3.355,000
	1521259	Mat	PTLMUMERGSEEX 28x100x3660 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	12	         25,400	      101,600	    3.657,600	 28,000	100,000	3.660,000
	1521260	Mat	PTLMUCORGSEG1 48x100x3965 140	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	2	4	13	         50,800	      101,600	    3.962,400	 48,000	100,000	3.965,000
	1521270	Mat	PTLMUCORGSEG1 48x100x4270 140	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	2	4	14	         50,800	      101,600	    4.267,200	 48,000	100,000	4.270,000
	1521271	Mat	PTLMUCORGSEG1 48x100x4575 140	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	2	4	15	         50,800	      101,600	    4.572,000	 48,000	100,000	4.575,000
	1521272	Mat	PTLMUCORGSEG1 48x100x4880 140	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	2	4	16	         50,800	      101,600	    4.876,800	 48,000	100,000	4.880,000
	1521273	Mat	PTLMUMERGSEEX 48x100x2135 140	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	7	         50,800	      101,600	    2.133,600	 48,000	100,000	2.135,000
	1521274	Mat	PTLMUMERGSEEX 48x100x2745 140	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	9	         50,800	      101,600	    2.743,200	 48,000	100,000	2.745,000
	1521275	Mat	PTLMUMERGSEEX 48x100x3355 140	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	11	         50,800	      101,600	    3.352,800	 48,000	100,000	3.355,000
	1521276	Mat	PTLMUMERGSEEX 48x100x3660 140	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	12	         50,800	      101,600	    3.657,600	 48,000	100,000	3.660,000
	1521277	Mat	PTLMUMERGSEEX 48x100x3965 140	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	13	         50,800	      101,600	    3.962,400	 48,000	100,000	3.965,000
	1521278	Mat	PTLMUMERGSEEX 48x100x4270 140	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	14	         50,800	      101,600	    4.267,200	 48,000	100,000	4.270,000
	1521279	Mat	PTLMUMERGSEEX 48x100x4575 140	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	15	         50,800	      101,600	    4.572,000	 48,000	100,000	4.575,000
	1521280	Mat	PTLMUMERGSEEX 48x100x4880 140	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	2	4	16	         50,800	      101,600	    4.876,800	 48,000	100,000	4.880,000
	1521283	Mat	PTLMUMERGSEEX 22x100x3660 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	12	         25,400	      101,600	    3.657,600	 22,000	100,000	3.660,000
	1521284	Mat	PTLMUMERGSEEX 22x100x2135 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	7	         25,400	      101,600	    2.133,600	 22,000	100,000	2.135,000
	1521285	Mat	PTLMUMERGSEEX 22x100x2440 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	8	         25,400	      101,600	    2.438,400	 22,000	100,000	2.440,000
	1521286	Mat	PTLMUMERGSEEX 22x100x2745 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	9	         25,400	      101,600	    2.743,200	 22,000	100,000	2.745,000
	1521287	Mat	PTLMUMERGSEEX 22x100x3050 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	10	         25,400	      101,600	    3.048,000	 22,000	100,000	3.050,000
	1521288	Mat	PTLMUMERGSEEX 22x100x3355 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	11	         25,400	      101,600	    3.352,800	 22,000	100,000	3.355,000
	1521289	Mat	PTLMUMERGSEEX 22x100x3965 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	13	         25,400	      101,600	    3.962,400	 22,000	100,000	3.965,000
	1521290	Mat	PTLMUMERGSEEX 22x100x4270 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	14	         25,400	      101,600	    4.267,200	 22,000	100,000	4.270,000
	1521291	Mat	PTLMUMERGSEEX 22x100x4575 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	15	         25,400	      101,600	    4.572,000	 22,000	100,000	4.575,000
	1521292	Mat	PTLMUMERGSEEX 22x100x4880 310	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	16	         25,400	      101,600	    4.876,800	 22,000	100,000	4.880,000
	1521295	Mat	PTCMASTRGSEG1 3/5x5x8 344	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3/5	5	8	         15,000	      127,000	    2.438,400	 15,000	135,000	2.440,000
	1521296	Mat	PTCMASTRGSEG1 3/5x5x10 344	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3/5	5	10	         15,000	      127,000	    3.048,000	 15,000	135,000	3.050,000
	1521297	Mat	PTCMASTRGSEG1 3/5x5x12 344	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3/5	5	12	         15,000	      127,000	    3.657,600	 15,000	135,000	3.660,000
	1521298	Mat	PTCMASTRGSEG1 3/5x5x14 344	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	3/5	5	14	         15,000	      127,000	    4.267,200	 15,000	135,000	4.270,000
	1521299	Mat	PTCMAAERGSEEX 3/5x5x8 344	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3/5	5	8	         15,000	      127,000	    2.438,400	 15,000	135,000	2.440,000
	1521300	Mat	PTLMUMERGSEEX 28x100x4270 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	14	         25,400	      101,600	    4.267,200	 28,000	100,000	4.270,000
	1521301	Mat	PTLMUMERGSEEX 28x100x4575 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	15	         25,400	      101,600	    4.572,000	 28,000	100,000	4.575,000
	1521302	Mat	PTLMUMERGSEEX 28x100x4880 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	16	         25,400	      101,600	    4.876,800	 28,000	100,000	4.880,000
	1521303	Mat	PTLMUMERGSEEX 28x100x3965 240	PM_ASERRADERO2	1	P	T	L	MU	ME	RG	SE	EX	1	4	13	         25,400	      101,600	    3.962,400	 28,000	100,000	3.965,000
	1521310	Mat	PTCMAAERGSEEX 3/5x5x10 344	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3/5	5	10	         15,000	      127,000	    3.048,000	 15,000	135,000	3.050,000
	1521311	Mat	PTCMAAERGSEEX 3/5x5x12 344	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3/5	5	12	         15,000	      127,000	    3.657,600	 15,000	135,000	3.660,000
	1521312	Mat	PTCMAAERGSEEX 3/5x5x14 344	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	3/5	5	14	         15,000	      127,000	    4.267,200	 15,000	135,000	4.270,000
